study.name,dint,SD,id,YofPub,cont.type,outcome,time,treatments,cf.timely,ssci,setting,ed.level,Age,profic,motivation,Ss.aware,random.grp,equiv.grp,rel.inter,rel.intra,genre,sourced,timed,Location,Length,instruction,graded,acc.measure,cf.training,error.type,cf.scope,cf.type,error.key,cf.provider,cf.revision,cf.oral
Fazio,-0.130892,0.3631662,15,2001,1,1,2,99,1,1,1,0,0,77,99,99,1,99,0,0,6,0,0,0,99,99,99,1,99,0,1,0,88,1,2,0
Fazio,-0.5467906,0.38699,15,2001,1,1,2,99,1,1,1,0,0,77,99,99,1,99,0,0,6,0,0,0,99,99,99,1,99,0,1,1,88,1,2,0
Frear_Chiu,1.0485025,0.4540094,16,2016,0,1,1,1,99,1,2,2,2,99,99,1,0,99,1,0,5,1,0,0,99,99,0,1,0,2,2,1,88,1,0,0
Frear_Chiu,1.1609789,0.4414852,16,2016,0,1,2,1,99,1,2,2,2,99,99,1,0,99,1,0,5,1,0,0,99,99,0,1,0,2,2,1,88,1,0,0
Frear_Chiu,1.0507744,0.4365638,16,2016,0,1,1,1,99,1,2,2,2,99,99,1,0,99,1,0,5,1,0,0,99,99,0,1,0,2,2,1,88,1,0,0
Frear_Chiu,0.9881051,0.4112235,16,2016,0,1,2,1,99,1,2,2,2,99,99,1,0,99,1,0,5,1,0,0,99,99,0,1,0,2,2,1,88,1,0,0
Guo,0.6348017,0.289955,17,2015,1,1,1,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,1,88,0,0,0
Guo,0.9076638,0.3082282,17,2015,1,1,3,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,1,88,0,0,0
Guo,0.9928717,0.3129108,17,2015,1,1,4,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,1,88,0,0,0
Guo,1.2790014,0.3310509,17,2015,1,1,1,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,2,1,0,0,0
Guo,0.9394399,0.3140943,17,2015,1,1,3,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,2,1,0,0,0
Guo,0.3649804,0.2882316,17,2015,1,1,4,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,2,1,0,0,0
Guo,0.5434674,0.2933164,17,2015,1,1,1,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,3,88,0,0,0
Guo,0.346734,0.288163,17,2015,1,1,3,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,3,88,0,0,0
Guo,0.9225743,0.3172823,17,2015,1,1,4,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,3,88,0,0,0
Guo,0.4973949,0.2954339,17,2015,1,1,1,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,0,88,0,0,0
Guo,0.9395114,0.3117115,17,2015,1,1,3,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,0,88,0,0,0
Guo,0.2159263,0.2809199,17,2015,1,1,4,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,0,88,0,0,0
Guo,0.8525524,0.3096703,17,2015,1,1,1,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,8,88,0,0,0
Guo,0.680117,0.2992271,17,2015,1,1,3,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,8,88,0,0,0
Guo,0.7709437,0.3054809,17,2015,1,1,4,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,8,88,0,0,0
Harts_Evans,0.9936019,0.4421879,18,2015,0,1,2,4,0,1,1,2,2,1,99,99,0,1,1,0,2,0,1,0,99,1,0,2,99,0,0,2,1,0,1,0
Hartshorn,0.8304661,0.3094483,19,2008,1,1,2,99,0,2,1,2,2,2,99,99,0,0,1,0,2,0,0,1,1,1,0,2,1,1,0,2,1,0,1,0
Hartshorn,0.9482234,0.3127657,19,2008,1,2,2,99,0,2,1,2,2,2,99,99,0,0,1,0,2,0,0,1,1,1,0,2,1,1,0,2,1,0,1,0
Hartshorn,0.3817407,0.3035659,19,2008,1,3,2,99,0,2,1,2,2,2,99,99,0,0,1,0,2,0,0,1,1,1,0,2,1,10,0,2,1,0,1,0
Hartshorn,-0.250819,0.2998407,19,2008,1,4,2,99,0,2,1,2,2,2,99,99,0,0,1,0,2,0,0,1,1,1,0,2,1,10,0,2,1,0,1,0
Jiang_Xiao,1.0680665,0.3082166,20,2014,0,1,1,2,1,1,2,2,2,1,99,99,1,99,0,0,5,0,1,0,1,0,88,1,1,1,2,0,88,99,99,0
Jiang_Xiao,0.6699853,0.2771964,20,2014,0,1,3,2,1,1,2,2,2,1,99,99,1,99,0,0,5,0,1,0,1,0,88,1,1,1,2,0,88,99,99,0
Jiang_Xiao,1.3021982,0.3232879,20,2014,0,1,1,2,1,1,2,2,2,1,99,99,1,99,0,0,5,0,1,0,1,0,88,1,1,1,2,0,88,99,99,0
Jiang_Xiao,0.7841841,0.2810606,20,2014,0,1,3,2,1,1,2,2,2,1,99,99,1,99,0,0,5,0,1,0,1,0,88,1,1,1,2,0,88,99,99,0
Karim_End.,-0.4503802,0.3059857,21,2019,0,1,2,2,0,0,2,2,2,1,99,99,1,0,1,1,5,0,1,0,1,99,99,1,99,2,2,0,88,99,1,0
Karim_End.,-1.4367287,0.3680921,21,2019,0,1,3,2,0,0,2,2,2,1,99,99,1,0,1,1,5,0,1,0,1,99,99,1,99,2,2,0,88,99,1,0
Karim_End.,0.348525,0.3217231,21,2019,0,1,3,2,0,0,2,2,2,1,99,99,1,0,1,1,5,0,1,0,1,99,99,1,99,2,2,0,88,99,1,0
Karim_End.,-1.060784,0.3517754,21,2019,0,1,2,2,0,0,2,2,2,1,99,99,1,0,1,1,5,0,1,0,1,99,99,1,99,2,2,1,88,99,1,0
Karim_End.,-1.8876103,0.4300735,21,2019,0,1,3,2,0,0,2,2,2,1,99,99,1,0,1,1,5,0,1,0,1,99,99,1,99,2,2,1,88,99,1,0
Karim_End.,-0.3292314,0.3302307,21,2019,0,1,3,2,0,0,2,2,2,1,99,99,1,0,1,1,5,0,1,0,1,99,99,1,99,2,2,1,88,99,1,0
Karim_End.,-0.7961556,0.3308775,21,2019,0,1,2,2,0,0,2,2,2,1,99,99,1,0,1,1,5,0,1,0,1,99,99,1,99,2,2,3,88,99,1,0
Karim_End.,-1.4271563,0.3884632,21,2019,0,1,3,2,0,0,2,2,2,1,99,99,1,0,1,1,5,0,1,0,1,99,99,1,99,2,2,3,88,99,1,0
Karim_End.,0.2824068,0.320097,21,2019,0,1,3,2,0,0,2,2,2,1,99,99,1,0,1,1,5,0,1,0,1,99,99,1,99,2,2,3,88,99,1,0
Karim_Nas.,0.1612159,0.4039394,22,2018,0,1,2,3,0,1,1,2,2,1,99,1,1,1,1,1,5,0,1,1,1,99,1,0,99,0,0,0,88,2,1,0
Karim_Nas.,0.1226661,0.4195775,22,2018,0,1,2,3,0,1,1,2,2,1,99,1,1,1,1,1,5,0,1,1,1,99,1,0,99,0,0,1,88,2,1,0
Karim_Nas.,0.7107223,0.4567095,22,2018,0,1,2,3,0,1,1,2,2,1,99,1,1,1,1,1,5,0,1,1,1,99,1,0,99,0,0,2,88,2,1,0
Kassim_Ng,0.8567882,0.2761659,23,2014,0,1,1,2,99,1,2,2,2,1,99,1,99,99,1,0,5,0,1,1,2,0,0,1,99,2,2,1,88,99,99,0
Kassim_Ng,1.3068494,0.3026465,23,2014,0,1,4,2,99,1,2,2,2,1,99,1,99,99,1,0,5,0,1,1,2,0,0,1,99,2,2,1,88,99,99,0
Kassim_Ng,0.9412334,0.2808774,23,2014,0,1,1,2,99,1,2,2,2,1,99,1,99,99,1,0,5,0,1,1,2,0,0,1,99,2,2,1,88,99,99,0
Kassim_Ng,1.2743159,0.2991052,23,2014,0,1,4,2,99,1,2,2,2,1,99,1,99,99,1,0,5,0,1,1,2,0,0,1,99,2,2,1,88,99,99,0
Mubarak,0.9173249,0.4091096,24,2013,0,1,1,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,0,88,2,1,0
Mubarak,0.1020844,0.3780322,24,2013,0,1,4,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,0,88,2,1,0
Mubarak,0.7551883,0.4585801,24,2013,0,2,1,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,0,88,2,1,0
Mubarak,1.1760335,0.5201585,24,2013,0,2,4,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,0,88,2,1,0
Mubarak,0.5287748,0.4470819,24,2013,0,3,1,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,0,88,2,1,0
Mubarak,-0.1189049,0.4081995,24,2013,0,3,4,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,0,88,2,1,0
Mubarak,-0.0883446,0.3933194,24,2013,0,4,1,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,0,88,2,1,0
Mubarak,0.539087,0.4355457,24,2013,0,4,4,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,0,88,2,1,0
Mubarak,0.9850886,0.3906402,24,2013,0,1,1,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,1,88,2,1,0
Mubarak,0.7408177,0.384157,24,2013,0,1,4,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,1,88,2,1,0
Mubarak,-0.492668,0.4203282,24,2013,0,2,1,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,1,88,2,1,0
Mubarak,-1.3695479,0.5101832,24,2013,0,2,4,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,1,88,2,1,0
Mubarak,0.2064641,0.3940776,24,2013,0,3,1,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,1,88,2,1,0
Mubarak,-0.1587712,0.3863579,24,2013,0,3,4,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,1,88,2,1,0
Mubarak,-0.3610557,0.4003165,24,2013,0,4,1,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,1,88,2,1,0
Mubarak,0.2661353,0.4362008,24,2013,0,4,4,4,1,2,2,2,2,0,0,1,1,1,1,0,77,1,1,0,1,99,0,1,99,0,0,1,88,2,1,0
Munoz,0.4898987,0.3288304,25,2011,1,1,2,3,2,2,2,2,2,99,99,99,1,0,0,0,5,0,1,0,2,1,1,1,1,0,2,2,1,1,1,0
Munoz,-0.1428038,0.3332894,25,2011,1,1,2,3,2,2,2,2,2,99,99,99,1,0,0,0,5,0,1,0,2,1,1,1,1,0,2,1,88,1,1,0
Nakazawa,0.6207107,0.4474814,26,2006,2,1,4,3,1,2,2,2,2,0,99,0,1,1,1,0,6,1,99,99,1,1,0,0,0,0,1,0,88,1,1,0
Nakazawa,0.5270074,0.4381574,26,2006,2,1,4,3,1,2,2,2,2,0,99,0,1,1,1,0,6,1,99,99,1,1,0,0,0,0,1,2,1,1,1,0
Nakazawa,0.2072256,0.4521443,26,2006,2,1,4,3,1,2,2,2,2,0,99,0,1,1,1,0,6,1,99,99,1,1,0,0,0,0,1,15,88,1,1,0
Nemati_etal,4.6135844,0.5274976,27,2019,2,1,2,3,0,1,2,3,1,0,0,0,1,1,1,0,77,1,1,0,99,0,99,1,0,3,2,0,88,1,1,0
