study.name,dint,SD,id,YofPub,cont.type,outcome,time,treatments,cf.timely,ssci,setting,ed.level,Age,profic,motivation,Ss.aware,random.grp,equiv.grp,rel.inter,rel.intra,genre,sourced,timed,Location,Length,instruction,graded,acc.measure,cf.training,error.type,cf.scope,cf.type,error.key,cf.provider,cf.revision,cf.oral
Bitc_Yng_Cmrn,-0.515658588,0.347780965,6,2005,1,3,3,3,99,1,1,3,2,1,99,99,0,99,1,0,1,0,1,0,2,2,1,1,99,1,1,8,88,1,99,1
Bitc_Yng_Cmrn,-0.697550641,0.354222347,6,2005,1,1,3,3,99,1,1,3,2,1,99,99,0,99,1,0,1,0,1,0,2,2,1,1,99,2,1,0,88,1,99,0
Bitc_Yng_Cmrn,0.947639862,0.366156072,6,2005,1,2,3,3,99,1,1,3,2,1,99,99,0,99,1,0,1,0,1,0,2,2,1,1,99,3,1,0,88,1,99,0
Bitc_Yng_Cmrn,0.011029969,0.352241136,6,2005,1,3,3,3,99,1,1,3,2,1,99,99,0,99,1,0,1,0,1,0,2,2,1,1,99,1,1,0,88,1,99,0
Bonilla.etal,1.246187675,0.297525881,7,2018,2,1,1,2,0,1,2,2,2,1,2,99,1,2,1,0,2,1,1,0,1,99,1,0,0,0,0,0,88,1,1,0
Bonilla.etal,0.809034722,0.283366425,7,2018,2,1,3,2,0,1,2,2,2,1,2,99,1,2,1,0,2,1,1,0,1,99,1,0,0,0,0,0,88,1,1,0
Bonilla.etal,1.623845361,0.31920244,7,2018,2,1,1,2,0,1,2,2,2,1,2,99,1,2,1,0,2,1,1,0,1,99,1,0,0,0,0,2,1,1,1,0
Bonilla.etal,0.922018218,0.281691903,7,2018,2,1,3,2,0,1,2,2,2,1,2,99,1,2,1,0,2,1,1,0,1,99,1,0,0,0,0,2,1,1,1,0
Brown,0.557805006,0.232557813,8,2017,1,1,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,0,88,1,1,0
Brown,0.593319027,0.231888876,8,2017,1,1,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,0,88,1,1,0
Brown,0.41560229,0.222035893,8,2017,1,2,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,1,1,0,88,1,1,0
Brown,-0.13246521,0.219677391,8,2017,1,2,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,1,1,0,88,1,1,0
Brown,0.392256498,0.224815599,8,2017,1,3,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,0,88,1,1,0
Brown,0.283194722,0.217890623,8,2017,1,3,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,0,88,1,1,0
Brown,0.192419522,0.223542406,8,2017,1,4,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,9,1,0,88,1,1,0
Brown,0.07492609,0.216231624,8,2017,1,4,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,9,1,0,88,1,1,0
Brown,0.202292637,0.21998434,8,2017,1,1,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,2,1,1,1,0
Brown,0.250094003,0.216181104,8,2017,1,1,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,2,1,1,1,0
Brown,0.026080476,0.218827985,8,2017,1,2,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,1,1,2,1,1,1,0
Brown,0.266946241,0.217536677,8,2017,1,2,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,1,1,2,1,1,1,0
Brown,-0.209151391,0.216646871,8,2017,1,3,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,2,1,1,1,0
Brown,0.663146847,0.224411719,8,2017,1,3,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,10,1,2,1,1,1,0
Brown,0.079862511,0.226280512,8,2017,1,4,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,9,1,2,1,1,1,0
Brown,0.131716753,0.221672728,8,2017,1,4,2,5,0,2,2,2,2,1,2,1,0,1,1,0,2,0,1,0,3,0,1,0,1,9,1,2,1,1,1,0
Diab_a,0.319183845,0.356718593,9,2015,2,1,1,3,0,1,2,2,2,1,99,1,99,99,99,0,2,0,1,0,99,1,0,0,99,8,2,8,1,0,1,0
Diab_a,0.284182247,0.337632057,9,2015,2,1,4,3,0,1,2,2,2,1,99,1,99,99,99,0,2,0,1,0,99,1,0,0,99,8,2,8,1,0,1,0
Diab_a,0.965836203,0.506829495,9,2015,2,2,1,3,0,1,2,2,2,1,99,1,99,99,99,0,2,0,1,0,99,1,0,0,99,6,2,8,1,0,1,0
Diab_a,0.262035634,0.410030465,9,2015,2,2,4,3,0,1,2,2,2,1,99,1,99,99,99,0,2,0,1,0,99,1,0,0,99,6,2,8,1,0,1,0
Diab_a,0.244790562,0.357694929,9,2015,2,1,1,3,0,1,2,2,2,1,99,1,99,99,99,0,2,0,1,0,99,1,0,0,99,8,2,3,1,0,1,0
Diab_a,0.048659745,0.350926367,9,2015,2,1,4,3,0,1,2,2,2,1,99,1,99,99,99,0,2,0,1,0,99,1,0,0,99,8,2,3,1,0,1,0
Diab_a,1.261932069,0.490653577,9,2015,2,2,1,3,0,1,2,2,2,1,99,1,99,99,99,0,2,0,1,0,99,1,0,0,99,6,2,3,1,0,1,0
Diab_a,0.298658832,0.373330973,9,2015,2,2,4,3,0,1,2,2,2,1,99,1,99,99,99,0,2,0,1,0,99,1,0,0,99,6,2,3,1,0,1,0
Diab_b,-0.024168502,0.337809461,10,2016,2,1,1,1,0,1,2,2,2,1,99,1,99,99,1,0,77,1,1,0,99,1,0,0,99,8,2,3,88,2,99,0
Diab_b,0.056862759,0.363716766,10,2016,2,1,4,1,0,1,2,2,2,1,99,1,99,99,1,0,77,1,1,0,99,1,0,0,99,8,2,3,88,2,99,0
Diab_b,0.354332656,0.344269234,10,2016,2,2,1,1,0,1,2,2,2,1,99,1,99,99,1,0,77,1,1,0,99,1,0,0,99,6,2,3,88,2,99,0
